p,phat,new_p,new_phat,phat_mc,new_p_mc,new_phat_mc,phat_de,new_p_de,new_phat_de,phat_bs,new_p_bs,new_phat_bs
1e-10,0.0,0.0005005024713213212,0.0,0.0,2.5590590589031533e-10,0.0,0.0,5.67717717670946e-10,0.0,0.0,1.0502922277065533e-10,0.0
0.001001001100900901,0.00012774655084312725,0.015251488445434424,0.0015329586101175269,0.0009580991313234543,0.0020611204347820294,0.002363311190597854,0.0,0.005241478436425415,0.0002554931016862545,0.00530148185998978,5.034267530101867e-05,0.00019161982626469086
0.002002002101801802,0.00012774655084312725,0.021966913199355315,0.002363311190597854,0.0022994379151762903,0.003621740113207702,0.004215636177823199,6.387327542156362e-05,0.01522393367339036,0.0009580991313234543,0.01041134389371487,0.00010068524557281457,0.000510986203372509
0.003003003102702703,0.0003832396525293817,0.02838273749948297,0.002874297393970363,0.003513030148185999,0.0054326100418586,0.006578947368421052,0.00012774655084312725,0.024733442870137106,0.0010858456821665815,0.015137966274910578,0.00015102781584461049,0.0009580991313234543
0.004004004103603603,0.0004471129279509453,0.03324195122188886,0.0033852835973428716,0.004726622381195708,0.0074937302207347236,0.009389371486969852,0.00019161982626469086,0.029325956430367672,0.0012135922330097086,0.019864588656106286,0.00020137038611640635,0.0010858456821665815
0.005005005104504504,0.000510986203372509,0.04122240430114609,0.004279509453244763,0.0061957077158916705,0.00860591770260903,0.010858456821665814,0.0002554931016862545,0.03743115852170335,0.0017245784363822177,0.025485436893203883,0.0002517129563882022,0.0014690853346959632
0.006006006105405405,0.0006387327542156362,0.046254964077694666,0.0048543689320388345,0.007345426673479816,0.009579148920642964,0.01200817577925396,0.0003193663771078181,0.041055570697058674,0.002043944813490036,0.030531425651507408,0.00030205552665999813,0.0015968318855390904
0.007007007106306307,0.0006387327542156362,0.054535016519403796,0.005748594787940726,0.008878385283597343,0.010741472425710295,0.01322176801226367,0.000510986203372509,0.050617685620824485,0.0022994379151762903,0.035002554931016866,0.00035239809693179405,0.0017884517118037812
0.008008008107207207,0.0007664793050587634,0.06232224934828956,0.006642820643842616,0.00990035769034236,0.011826808658694014,0.014626980071538068,0.0006387327542156362,0.056501446795000965,0.002363311190597854,0.04017629024016352,0.0004027406672035899,0.0021078180889115995
0.009009009108108108,0.000830352580480327,0.0686948216582091,0.007345426673479816,0.01130556974961676,0.013858453609760435,0.01622381195707716,0.0007664793050587634,0.059185312149650546,0.0024271844660194173,0.045413898824731735,0.00045308323747538583,0.0024271844660194173
0.010010010109009008,0.0008942258559018906,0.07575693852041536,0.008175779253960144,0.012455288707204906,0.0169027890043881,0.01992846193152785,0.0007664793050587634,0.06257345967049169,0.002618804292284108,0.05014052120592744,0.0005034258077471817,0.002618804292284108
0.01101101110990991,0.0008942258559018906,0.08353248198459375,0.009070005109862033,0.013605007664793051,0.01921875192148111,0.021972406745017884,0.000830352580480327,0.06659946596412375,0.0029381706693919264,0.05537812979049565,0.0005537683780189777,0.002810424118548799
0.012012012110810811,0.001021972406745018,0.09196809477324915,0.009964230965763925,0.014626980071538068,0.02078775494283641,0.023569238630556974,0.000830352580480327,0.0700080714582462,0.0031297904956566172,0.060424118548799186,0.0006041109482907735,0.00300204394481349
0.013013013111711711,0.0012774655084312723,0.09766874051662348,0.010475217169136432,0.015457332652018395,0.022057593534212643,0.025166070516096064,0.000830352580480327,0.0713391071213856,0.0031297904956566172,0.06483137455288707,0.0006544535185625694,0.003321410321921308
0.014014014112612614,0.001341338783852836,0.10167850557571217,0.011369443025038324,0.016351558507920288,0.023741626377501813,0.02714614205416454,0.0009580991313234543,0.07317561167812674,0.0031936637710781807,0.0703883495145631,0.0007047960888343655,0.003960143076136944
0.015015015113513514,0.0015329586101175269,0.1076511954417766,0.011880429228410833,0.017437404190086866,0.025569113367902744,0.02899846704138988,0.0009580991313234543,0.07592377191662823,0.003321410321921308,0.07632856412876853,0.0007551386591061613,0.004343382728666326
0.016016016114414416,0.0017245784363822177,0.11389367415547934,0.012646908533469597,0.018267756770567193,0.0292892161106853,0.032766990291262135,0.0009580991313234543,0.07783378996064541,0.003513030148185999,0.0807358201328564,0.0008054812293779573,0.00440725600408789
0.01701701711531532,0.0017884517118037812,0.11862262687202524,0.013285641287685232,0.019992335206949412,0.03083403745996253,0.03513030148185999,0.0009580991313234543,0.07975175739212974,0.0036407766990291263,0.08578180889115994,0.0008558237996497532,0.004598875830352581
0.018018018116216217,0.0019161982626469086,0.12087162266516577,0.013732754215636177,0.020886561062851302,0.03209515847117162,0.036535513541134386,0.0009580991313234543,0.08189495826599144,0.003832396525293817,0.09101941747572816,0.000906166369921549,0.0048543689320388345
0.01901901911711712,0.0019161982626469086,0.12562178490546907,0.01430761369443025,0.021780786918753195,0.03334440563966352,0.0377491057741441,0.0009580991313234543,0.08420632869509279,0.0038962698007153807,0.09593765968318856,0.000956508940193345,0.005045988758303525
0.02002002011801802,0.002043944813490036,0.12799035310784776,0.014563106796116505,0.022483392948390392,0.034215396827122074,0.038515585079202865,0.0009580991313234543,0.08576694837351846,0.004024016351558508,0.10072815533980582,0.0010077810147884312,0.00530148185998978
0.02102102111891892,0.0021078180889115995,0.1321125934656,0.014882473173224322,0.02401635155850792,0.03669034429748709,0.04202861522738886,0.001021972406745018,0.08727947187723098,0.004024016351558508,0.10507153806847215,0.0010661219373464003,0.005493101686254471
