p,phat,new_p,new_phat,phat_mc,new_p_mc,new_phat_mc,phat_de,new_p_de,new_phat_de,phat_bs,new_p_bs,new_phat_bs
0.13013013021711714,0.08501532958610118,0.13436025294380788,0.08737864077669903,0.05697496167603475,0.13666007252017226,0.05927439959121104,0.12385028104241186,0.05728920875622302,0.07664793050587634,0.14780275932549822,0.07294576314757362,0.09082779764946347
0.13113113121801803,0.0856540623403168,0.1348804595032831,0.08776188042922842,0.05735820132856413,0.13725894324745108,0.05965763924374042,0.12416964741951968,0.05767936367582944,0.07703117015840573,0.14831374552887072,0.07325265945604958,0.09133878385283598
0.13213213221891892,0.08597342871742462,0.13559033094928452,0.0879535002554931,0.057613694430250384,0.13764909816705748,0.059913132345426674,0.12461676034747061,0.05807216331309361,0.07754215636177823,0.14933571793561573,0.0735364084884906,0.09172202350536536
0.13313313321981984,0.08667603474706183,0.1363563036589804,0.0886561062851303,0.05780531425651508,0.1380392530866639,0.0600408788962698,0.125,0.058552353983378436,0.07805314256515074,0.15067705671946857,0.07382015752093164,0.09197751660705161
0.13413413422072074,0.08731476750127747,0.13692380172386248,0.08891159938681656,0.05844404701073071,0.13891485764284697,0.06023249872253449,0.12525549310168627,0.05903254465366325,0.07869187531936638,0.1518267756770567,0.07410142052114718,0.09210526315789473
0.13513513522162163,0.08782575370464997,0.13762411075073994,0.08942258559018906,0.058699540112416966,0.13962881814716854,0.06067961165048544,0.12538323965252937,0.05942767104192402,0.07888349514563107,0.15272100153295862,0.07436152380088479,0.092360756259581
0.13613613622252255,0.08840061318344404,0.13833179812659957,0.08986969851814001,0.05914665304036791,0.14025306601853882,0.06087123147675013,0.1257026060296372,0.05981782596153045,0.07933060807358201,0.15374297393970363,0.0746216270806224,0.09280786918753194
0.13713713722342344,0.08916709248850281,0.13889929619148164,0.09031681144609095,0.05965763924374042,0.14087731388990907,0.06093510475217169,0.12608584568216658,0.06019154524479433,0.07984159427695452,0.15476494634644863,0.07488173036036,0.09306336228921819
0.13813813822432433,0.08967807869187532,0.13949955975947756,0.0907639243740419,0.0600408788962698,0.14165602770453034,0.0614460909555442,0.12646908533469597,0.06053834961777781,0.08028870720490547,0.1555314256515074,0.0751284819455916,0.09331885539090444
0.13913913922522525,0.09038068472151252,0.14012380763084784,0.09133878385283598,0.060424118548799186,0.14237878198208792,0.06176545733265202,0.12678845171180378,0.060885153990761304,0.0809274399591211,0.15655339805825244,0.0753365645693817,0.09344660194174757
0.14014014022612614,0.09133878385283598,0.14081560164400608,0.09153040367910066,0.060807358201328564,0.14289898854156313,0.06195707715891671,0.12742718446601942,0.06129768805943318,0.08131067961165049,0.15770311701584058,0.07554464719317179,0.09363822176801226
0.14114114122702703,0.09184977005620848,0.14141719309923653,0.09210526315789473,0.061062851303014816,0.14380566772213163,0.06208482370975984,0.12806591722023505,0.06177787872971799,0.08150229943791518,0.15859734287174246,0.07575272981696188,0.09376596831885539
